subscription_id,user_id,plan_type,monthly_revenue,subscription_start,is_churned
4422,4422,Starter,999,2025-03-19,0
4423,4423,Professional,2999,2025-11-06,0
4424,4424,Starter,999,2024-08-25,0
4425,4425,Enterprise,9999,2024-09-26,0
4426,4426,Starter,999,2024-12-01,0
4427,4427,Enterprise,9999,2025-10-24,0
4428,4428,Starter,999,2024-12-15,1
4429,4429,Professional,2999,2024-08-20,0
4430,4430,Starter,999,2026-02-23,0
4431,4431,Professional,2999,2025-09-05,0
4432,4432,Professional,2999,2025-07-15,0
4433,4433,Starter,999,2025-10-10,0
4434,4434,Professional,2999,2024-09-30,0
4435,4435,Professional,2999,2025-12-25,0
4436,4436,Starter,999,2026-02-11,0
4437,4437,Starter,999,2024-09-29,1
4438,4438,Starter,999,2025-10-26,1
4439,4439,Starter,999,2026-05-10,0
4440,4440,Professional,2999,2025-10-29,0
4441,4441,Starter,999,2025-10-23,0
4442,4442,Enterprise,9999,2026-05-24,0
4443,4443,Enterprise,9999,2024-12-10,0
4444,4444,Starter,999,2025-11-21,0
4445,4445,Enterprise,9999,2026-02-13,0
4446,4446,Starter,999,2024-08-14,1
4447,4447,Starter,999,2025-08-10,1
4448,4448,Professional,2999,2025-04-25,0
4449,4449,Professional,2999,2025-06-06,0
4450,4450,Professional,2999,2025-08-03,0
4451,4451,Starter,999,2025-11-11,0
4452,4452,Starter,999,2025-12-10,0
4453,4453,Starter,999,2025-10-21,0
4454,4454,Professional,2999,2026-06-15,0
4455,4455,Starter,999,2025-05-25,0
4456,4456,Starter,999,2026-04-20,0
4457,4457,Starter,999,2024-09-26,0
4458,4458,Professional,2999,2026-06-17,1
4459,4459,Starter,999,2024-06-25,0
4460,4460,Starter,999,2026-03-15,0
4461,4461,Starter,999,2026-03-02,0
4462,4462,Starter,999,2025-03-07,0
4463,4463,Starter,999,2024-08-31,0
4464,4464,Starter,999,2025-06-04,0
4465,4465,Starter,999,2024-11-18,1
4466,4466,Professional,2999,2025-05-02,0
4467,4467,Professional,2999,2025-12-29,0
4468,4468,Enterprise,9999,2025-04-24,0
4469,4469,Enterprise,9999,2025-01-18,0
4470,4470,Professional,2999,2026-01-01,0
4471,4471,Starter,999,2024-09-09,0
4472,4472,Professional,2999,2026-04-22,0
4473,4473,Professional,2999,2025-09-07,0
4474,4474,Professional,2999,2025-03-24,0
4475,4475,Professional,2999,2025-05-09,0
4476,4476,Starter,999,2024-07-22,0
4477,4477,Professional,2999,2025-08-16,0
4478,4478,Starter,999,2024-10-07,1
4479,4479,Professional,2999,2024-12-19,0
4480,4480,Enterprise,9999,2024-12-22,0
4481,4481,Enterprise,9999,2024-08-04,0
4482,4482,Starter,999,2026-04-16,1
4483,4483,Enterprise,9999,2026-04-08,0
4484,4484,Starter,999,2026-01-01,0
4485,4485,Starter,999,2024-09-20,0
4486,4486,Starter,999,2025-10-08,1
4487,4487,Starter,999,2025-03-25,0
4488,4488,Enterprise,9999,2024-07-12,0
4489,4489,Starter,999,2026-01-08,1
4490,4490,Starter,999,2025-08-10,0
4491,4491,Starter,999,2024-10-10,1
4492,4492,Starter,999,2024-09-14,1
4493,4493,Professional,2999,2024-08-05,0
4494,4494,Professional,2999,2026-02-28,0
4495,4495,Starter,999,2024-07-20,0
4496,4496,Starter,999,2025-05-18,0
4497,4497,Starter,999,2025-04-02,1
4498,4498,Professional,2999,2024-09-30,0
4499,4499,Enterprise,9999,2025-09-10,0
4500,4500,Starter,999,2026-05-25,0
4501,4501,Professional,2999,2025-06-12,0
4502,4502,Professional,2999,2025-09-10,0
4503,4503,Starter,999,2025-01-05,0
4504,4504,Professional,2999,2026-02-01,0
4505,4505,Enterprise,9999,2024-12-23,0
4506,4506,Starter,999,2025-04-16,0
4507,4507,Starter,999,2025-02-17,0
4508,4508,Professional,2999,2024-08-24,0
4509,4509,Professional,2999,2025-03-17,0
4510,4510,Starter,999,2024-11-11,1
4511,4511,Professional,2999,2024-12-23,0
4512,4512,Starter,999,2026-06-09,1
4513,4513,Starter,999,2024-06-25,0
4514,4514,Starter,999,2024-07-25,0
4515,4515,Professional,2999,2024-12-18,0
4516,4516,Starter,999,2024-10-06,0
4517,4517,Starter,999,2025-08-20,0
4518,4518,Starter,999,2025-01-18,1
4519,4519,Professional,2999,2024-09-26,0
4520,4520,Starter,999,2026-05-15,0
4521,4521,Starter,999,2025-06-06,0
4522,4522,Professional,2999,2025-06-09,0
4523,4523,Starter,999,2026-04-21,0
4524,4524,Starter,999,2025-02-18,0
4525,4525,Professional,2999,2025-09-27,0
4526,4526,Starter,999,2026-04-04,1
4527,4527,Starter,999,2026-05-07,1
4528,4528,Starter,999,2025-08-26,0
4529,4529,Starter,999,2025-01-05,1
4530,4530,Starter,999,2025-04-22,0
4531,4531,Starter,999,2026-02-12,0
4532,4532,Enterprise,9999,2025-10-18,0
4533,4533,Professional,2999,2025-05-26,0
4534,4534,Starter,999,2025-05-04,0
4535,4535,Enterprise,9999,2026-02-15,0
4536,4536,Professional,2999,2024-06-25,0
4537,4537,Professional,2999,2025-07-01,1
4538,4538,Starter,999,2025-08-10,0
4539,4539,Starter,999,2025-02-09,0
4540,4540,Starter,999,2025-09-08,0
4541,4541,Professional,2999,2025-08-25,0
4542,4542,Starter,999,2024-08-31,0
4543,4543,Professional,2999,2024-09-02,0
4544,4544,Professional,2999,2025-06-01,0
4545,4545,Starter,999,2025-03-24,0
4546,4546,Professional,2999,2026-03-15,0
4547,4547,Enterprise,9999,2024-08-23,0
4548,4548,Enterprise,9999,2025-06-28,0
4549,4549,Professional,2999,2025-02-05,1
4550,4550,Professional,2999,2026-02-17,0
4551,4551,Starter,999,2025-05-27,1
4552,4552,Enterprise,9999,2025-10-30,0
4553,4553,Starter,999,2025-08-10,0
4554,4554,Starter,999,2025-09-23,1
4555,4555,Professional,2999,2024-11-12,0
4556,4556,Starter,999,2025-04-06,1
4557,4557,Professional,2999,2025-07-01,0
4558,4558,Starter,999,2024-06-29,0
4559,4559,Professional,2999,2025-03-21,0
4560,4560,Starter,999,2025-01-08,1
4561,4561,Starter,999,2024-11-24,1
4562,4562,Starter,999,2026-03-17,0
4563,4563,Professional,2999,2025-03-27,0
4564,4564,Starter,999,2025-10-21,0
4565,4565,Professional,2999,2025-10-20,0
4566,4566,Starter,999,2024-08-17,0
4567,4567,Starter,999,2025-07-19,1
4568,4568,Starter,999,2025-03-30,0
4569,4569,Starter,999,2026-04-25,0
4570,4570,Professional,2999,2025-06-25,1
4571,4571,Enterprise,9999,2025-05-16,0
4572,4572,Starter,999,2025-06-16,0
4573,4573,Enterprise,9999,2025-06-19,0
4574,4574,Starter,999,2024-10-11,0
4575,4575,Starter,999,2025-09-16,0
4576,4576,Starter,999,2025-10-09,0
4577,4577,Starter,999,2025-04-18,0
4578,4578,Starter,999,2024-10-17,0
4579,4579,Starter,999,2025-07-10,0
4580,4580,Professional,2999,2025-03-22,0
4581,4581,Starter,999,2025-03-22,0
4582,4582,Professional,2999,2025-11-07,0
4583,4583,Starter,999,2024-09-21,0
4584,4584,Enterprise,9999,2024-07-18,0
4585,4585,Enterprise,9999,2025-03-12,0
4586,4586,Starter,999,2025-01-01,0
4587,4587,Starter,999,2025-07-24,0
4588,4588,Starter,999,2026-02-02,0
4589,4589,Professional,2999,2025-12-19,0
4590,4590,Professional,2999,2026-03-05,0
4591,4591,Starter,999,2025-09-12,1
4592,4592,Starter,999,2026-04-30,0
4593,4593,Professional,2999,2024-10-05,0
4594,4594,Starter,999,2025-12-15,0
4595,4595,Starter,999,2024-06-27,0
4596,4596,Professional,2999,2026-06-23,0
4597,4597,Professional,2999,2025-10-22,0
4598,4598,Starter,999,2024-12-26,0
4599,4599,Starter,999,2026-04-07,0
4600,4600,Starter,999,2025-11-04,1
4601,4601,Professional,2999,2026-05-01,0
4602,4602,Starter,999,2026-03-13,1
4603,4603,Enterprise,9999,2024-09-12,0
4604,4604,Starter,999,2025-11-16,0
4605,4605,Starter,999,2026-04-18,1
4606,4606,Professional,2999,2025-07-02,0
4607,4607,Starter,999,2025-06-11,0
4608,4608,Starter,999,2025-07-20,0
4609,4609,Starter,999,2024-11-07,0
4610,4610,Starter,999,2026-03-18,0
4611,4611,Starter,999,2025-02-16,0
4612,4612,Starter,999,2025-09-21,0
4613,4613,Enterprise,9999,2026-01-09,0
4614,4614,Starter,999,2026-06-20,0
4615,4615,Starter,999,2024-07-25,0
4616,4616,Professional,2999,2025-07-21,0
4617,4617,Starter,999,2024-09-17,1
4618,4618,Starter,999,2025-06-08,0
4619,4619,Starter,999,2025-09-11,0
4620,4620,Professional,2999,2025-12-02,0
4621,4621,Starter,999,2025-06-04,0
4622,4622,Starter,999,2025-11-27,0
4623,4623,Starter,999,2025-05-12,0
4624,4624,Starter,999,2024-11-26,1
4625,4625,Starter,999,2024-09-10,1
4626,4626,Professional,2999,2025-08-14,1
4627,4627,Enterprise,9999,2025-11-25,0
4628,4628,Professional,2999,2025-02-09,1
4629,4629,Starter,999,2025-11-27,1
4630,4630,Starter,999,2024-12-07,1
4631,4631,Professional,2999,2025-11-07,0
4632,4632,Starter,999,2025-09-18,0
4633,4633,Professional,2999,2024-08-29,0
4634,4634,Enterprise,9999,2025-01-31,0
4635,4635,Starter,999,2025-12-04,0
4636,4636,Professional,2999,2025-01-21,0
4637,4637,Starter,999,2026-05-25,0
4638,4638,Professional,2999,2024-08-19,0
4639,4639,Starter,999,2026-01-27,1
4640,4640,Professional,2999,2025-03-08,1
4641,4641,Starter,999,2026-02-13,0
4642,4642,Starter,999,2025-06-23,1
4643,4643,Starter,999,2025-10-05,0
4644,4644,Starter,999,2024-07-22,0
4645,4645,Starter,999,2025-09-10,0
4646,4646,Enterprise,9999,2025-10-31,0
4647,4647,Professional,2999,2025-06-08,0
4648,4648,Starter,999,2025-05-27,1
4649,4649,Enterprise,9999,2025-10-28,0
4650,4650,Enterprise,9999,2024-12-28,0
4651,4651,Professional,2999,2025-04-27,1
4652,4652,Starter,999,2025-11-27,0
4653,4653,Starter,999,2026-05-05,1
4654,4654,Starter,999,2026-06-21,0
4655,4655,Starter,999,2026-03-19,1
4656,4656,Enterprise,9999,2025-01-20,0
4657,4657,Professional,2999,2025-07-17,0
4658,4658,Starter,999,2025-09-03,0
4659,4659,Starter,999,2024-11-20,0
4660,4660,Professional,2999,2025-09-16,0
4661,4661,Starter,999,2024-08-23,0
4662,4662,Starter,999,2024-11-22,0
4663,4663,Starter,999,2024-12-08,0
4664,4664,Professional,2999,2025-06-04,0
4665,4665,Enterprise,9999,2026-03-22,0
4666,4666,Professional,2999,2025-09-16,1
4667,4667,Starter,999,2025-02-23,1
4668,4668,Starter,999,2026-05-16,0
4669,4669,Professional,2999,2025-12-18,0
4670,4670,Professional,2999,2025-10-30,0
4671,4671,Starter,999,2024-07-31,0
4672,4672,Starter,999,2024-09-12,1
4673,4673,Starter,999,2025-07-22,1
4674,4674,Enterprise,9999,2026-06-20,0
4675,4675,Professional,2999,2025-03-28,0
4676,4676,Starter,999,2025-06-20,0
4677,4677,Starter,999,2024-07-04,0
4678,4678,Starter,999,2025-01-16,1
4679,4679,Professional,2999,2025-03-19,0
4680,4680,Starter,999,2025-05-25,0
4681,4681,Starter,999,2024-12-24,0
4682,4682,Professional,2999,2026-05-11,0
4683,4683,Starter,999,2024-07-02,0
4684,4684,Starter,999,2026-03-23,0
4685,4685,Starter,999,2024-11-12,0
4686,4686,Professional,2999,2024-12-16,0
4687,4687,Professional,2999,2025-07-13,0
4688,4688,Starter,999,2026-01-28,0
4689,4689,Starter,999,2025-08-10,0
4690,4690,Starter,999,2026-02-10,0
4691,4691,Starter,999,2025-06-08,1
4692,4692,Professional,2999,2025-12-24,0
4693,4693,Starter,999,2024-12-28,1
4694,4694,Enterprise,9999,2026-06-04,0
4695,4695,Starter,999,2025-11-24,1
4696,4696,Professional,2999,2024-08-18,1
4697,4697,Starter,999,2024-11-16,1
4698,4698,Professional,2999,2026-03-29,0
4699,4699,Professional,2999,2025-08-07,1
4700,4700,Enterprise,9999,2026-02-12,0
4701,4701,Professional,2999,2024-06-26,0
4702,4702,Starter,999,2025-06-20,0
4703,4703,Starter,999,2024-11-24,0
4704,4704,Enterprise,9999,2024-11-10,0
4705,4705,Starter,999,2025-02-06,0
4706,4706,Professional,2999,2024-11-28,0
4707,4707,Starter,999,2024-09-04,0
4708,4708,Professional,2999,2025-10-04,0
4709,4709,Starter,999,2026-06-10,0
4710,4710,Professional,2999,2026-06-16,0
4711,4711,Starter,999,2024-11-05,1
4712,4712,Starter,999,2025-11-30,0
4713,4713,Enterprise,9999,2024-08-04,0
4714,4714,Professional,2999,2025-02-15,0
4715,4715,Starter,999,2025-11-14,0
4716,4716,Enterprise,9999,2025-08-26,0
4717,4717,Professional,2999,2024-07-15,1
4718,4718,Starter,999,2025-09-10,0
4719,4719,Starter,999,2025-12-08,0
4720,4720,Professional,2999,2025-04-06,0
4721,4721,Starter,999,2024-11-29,0
4722,4722,Enterprise,9999,2024-12-19,0
4723,4723,Starter,999,2024-07-07,1
4724,4724,Starter,999,2026-02-21,0
4725,4725,Starter,999,2025-10-28,0
4726,4726,Starter,999,2025-05-11,0
4727,4727,Professional,2999,2026-02-08,0
4728,4728,Starter,999,2026-03-23,0
4729,4729,Starter,999,2025-11-27,1
4730,4730,Starter,999,2025-11-09,0
4731,4731,Starter,999,2025-08-13,0
4732,4732,Starter,999,2026-02-28,0
4733,4733,Starter,999,2024-07-18,1
4734,4734,Enterprise,9999,2024-11-07,0
4735,4735,Professional,2999,2025-01-06,1
4736,4736,Professional,2999,2025-02-15,0
4737,4737,Starter,999,2024-12-22,1
4738,4738,Starter,999,2024-07-21,1
4739,4739,Starter,999,2024-07-18,1
4740,4740,Professional,2999,2025-12-24,0
4741,4741,Starter,999,2026-03-22,1
4742,4742,Starter,999,2025-01-09,0
4743,4743,Starter,999,2026-02-08,0
4744,4744,Professional,2999,2026-04-03,0
4745,4745,Starter,999,2025-08-15,1
4746,4746,Professional,2999,2025-09-06,0
4747,4747,Starter,999,2026-03-24,0
4748,4748,Professional,2999,2024-12-21,1
4749,4749,Starter,999,2025-09-26,0
4750,4750,Enterprise,9999,2025-11-07,0
4751,4751,Enterprise,9999,2025-01-27,0
4752,4752,Starter,999,2025-03-19,0
4753,4753,Professional,2999,2025-06-29,1
4754,4754,Enterprise,9999,2025-04-25,0
4755,4755,Starter,999,2026-04-29,0
4756,4756,Starter,999,2024-10-17,0
4757,4757,Professional,2999,2025-02-22,0
4758,4758,Starter,999,2025-05-06,0
4759,4759,Professional,2999,2024-08-02,0
4760,4760,Starter,999,2025-04-25,0
4761,4761,Starter,999,2026-05-21,1
4762,4762,Enterprise,9999,2025-07-13,0
4763,4763,Starter,999,2024-08-21,0
4764,4764,Professional,2999,2025-08-01,0
4765,4765,Starter,999,2026-01-20,1
4766,4766,Starter,999,2025-09-19,0
4767,4767,Starter,999,2026-05-26,0
4768,4768,Enterprise,9999,2025-12-09,0
4769,4769,Starter,999,2025-05-05,1
4770,4770,Enterprise,9999,2025-05-11,0
4771,4771,Starter,999,2025-01-28,0
4772,4772,Starter,999,2026-01-16,0
4773,4773,Starter,999,2025-10-28,0
4774,4774,Starter,999,2026-03-13,0
4775,4775,Enterprise,9999,2024-09-12,0
4776,4776,Starter,999,2024-07-31,0
4777,4777,Professional,2999,2025-09-19,0
4778,4778,Starter,999,2025-10-27,1
4779,4779,Starter,999,2025-10-01,1
4780,4780,Starter,999,2024-06-26,0
4781,4781,Starter,999,2024-10-21,0
4782,4782,Professional,2999,2026-05-15,0
4783,4783,Enterprise,9999,2026-04-07,0
4784,4784,Enterprise,9999,2026-01-28,0
4785,4785,Professional,2999,2026-02-26,0
4786,4786,Starter,999,2026-02-02,0
4787,4787,Starter,999,2026-04-03,0
4788,4788,Starter,999,2024-11-09,0
4789,4789,Starter,999,2025-01-30,1
4790,4790,Starter,999,2024-11-14,0
4791,4791,Enterprise,9999,2026-03-22,0
4792,4792,Starter,999,2026-03-09,1
4793,4793,Enterprise,9999,2026-02-08,0
4794,4794,Starter,999,2024-08-18,0
4795,4795,Starter,999,2025-10-14,0
4796,4796,Starter,999,2024-08-04,1
4797,4797,Professional,2999,2025-02-06,0
4798,4798,Starter,999,2024-10-02,0
4799,4799,Professional,2999,2024-11-06,0
4800,4800,Professional,2999,2025-09-06,1
4801,4801,Starter,999,2025-11-27,1
4802,4802,Professional,2999,2025-02-13,0
4803,4803,Professional,2999,2024-10-09,0
4804,4804,Starter,999,2025-08-07,0
4805,4805,Professional,2999,2024-09-25,0
4806,4806,Starter,999,2024-08-01,0
4807,4807,Professional,2999,2026-04-05,0
4808,4808,Professional,2999,2024-07-05,0
4809,4809,Starter,999,2026-04-09,1
4810,4810,Starter,999,2026-02-17,1
4811,4811,Starter,999,2026-03-30,0
4812,4812,Starter,999,2025-06-25,1
4813,4813,Starter,999,2025-10-25,1
4814,4814,Enterprise,9999,2026-01-06,0
4815,4815,Professional,2999,2025-10-24,0
4816,4816,Starter,999,2025-04-09,0
4817,4817,Professional,2999,2025-05-07,0
4818,4818,Starter,999,2026-03-14,0
4819,4819,Starter,999,2026-02-28,1
4820,4820,Professional,2999,2025-01-19,0
4821,4821,Starter,999,2024-10-19,0
4822,4822,Professional,2999,2025-06-27,0
4823,4823,Starter,999,2025-03-11,0
4824,4824,Professional,2999,2025-06-23,0
4825,4825,Enterprise,9999,2024-10-16,0
4826,4826,Starter,999,2024-10-29,1
4827,4827,Professional,2999,2024-11-16,0
4828,4828,Starter,999,2024-10-09,1
4829,4829,Starter,999,2026-01-15,0
4830,4830,Starter,999,2025-09-20,0
4831,4831,Starter,999,2025-12-05,0
4832,4832,Starter,999,2024-09-24,0
4833,4833,Professional,2999,2024-10-24,0
4834,4834,Starter,999,2024-07-18,1
4835,4835,Professional,2999,2026-04-27,0
4836,4836,Starter,999,2024-08-25,0
4837,4837,Starter,999,2025-07-14,0
4838,4838,Starter,999,2026-03-22,0
4839,4839,Starter,999,2024-12-21,1
4840,4840,Professional,2999,2025-07-26,0
4841,4841,Starter,999,2025-06-03,0
4842,4842,Starter,999,2026-06-08,0
4843,4843,Enterprise,9999,2026-05-27,0
4844,4844,Starter,999,2025-05-14,0
4845,4845,Enterprise,9999,2025-06-27,0
4846,4846,Starter,999,2025-11-01,1
4847,4847,Starter,999,2026-01-08,1
4848,4848,Professional,2999,2026-04-30,0
4849,4849,Enterprise,9999,2025-10-21,0
4850,4850,Starter,999,2026-01-27,0
4851,4851,Starter,999,2025-04-06,1
4852,4852,Starter,999,2026-05-11,0
4853,4853,Starter,999,2024-10-05,0
4854,4854,Starter,999,2026-02-01,0
4855,4855,Enterprise,9999,2025-07-21,0
4856,4856,Starter,999,2024-11-14,0
4857,4857,Professional,2999,2025-05-04,0
4858,4858,Starter,999,2026-05-21,0
4859,4859,Professional,2999,2025-01-27,0
4860,4860,Enterprise,9999,2025-02-20,0
4861,4861,Starter,999,2025-05-21,0
4862,4862,Starter,999,2024-11-12,0
4863,4863,Professional,2999,2026-05-26,0
4864,4864,Professional,2999,2026-01-26,0
4865,4865,Starter,999,2026-05-20,1
4866,4866,Starter,999,2024-11-18,1
4867,4867,Professional,2999,2024-07-12,0
4868,4868,Enterprise,9999,2024-12-03,0
4869,4869,Starter,999,2024-09-12,0
4870,4870,Professional,2999,2025-01-22,0
4871,4871,Professional,2999,2024-08-01,0
4872,4872,Professional,2999,2025-11-23,0
4873,4873,Professional,2999,2024-09-21,1
4874,4874,Starter,999,2024-07-15,1
4875,4875,Starter,999,2025-03-28,1
4876,4876,Enterprise,9999,2025-05-27,0
4877,4877,Professional,2999,2024-09-18,0
4878,4878,Professional,2999,2025-11-12,0
4879,4879,Starter,999,2025-10-11,1
4880,4880,Starter,999,2025-01-27,0
4881,4881,Enterprise,9999,2026-06-10,0
4882,4882,Starter,999,2025-07-02,0
4883,4883,Enterprise,9999,2025-01-13,0
4884,4884,Starter,999,2025-02-27,0
4885,4885,Professional,2999,2026-05-26,0
4886,4886,Starter,999,2024-09-11,0
4887,4887,Professional,2999,2025-03-12,0
4888,4888,Professional,2999,2025-06-21,0
4889,4889,Professional,2999,2024-09-21,0
4890,4890,Starter,999,2025-06-26,0
4891,4891,Professional,2999,2024-12-11,0
4892,4892,Enterprise,9999,2025-03-26,0
4893,4893,Professional,2999,2026-06-11,0
4894,4894,Professional,2999,2025-07-10,0
4895,4895,Starter,999,2024-08-12,0
4896,4896,Professional,2999,2025-04-24,0
4897,4897,Starter,999,2024-12-14,0
4898,4898,Professional,2999,2024-11-26,0
4899,4899,Starter,999,2026-01-28,0
4900,4900,Professional,2999,2025-02-14,0
4901,4901,Starter,999,2024-10-02,0
4902,4902,Starter,999,2024-11-04,1
4903,4903,Enterprise,9999,2025-09-09,0
4904,4904,Professional,2999,2024-09-22,0
4905,4905,Professional,2999,2025-05-31,0
4906,4906,Professional,2999,2024-09-22,0
4907,4907,Professional,2999,2024-09-10,0
4908,4908,Enterprise,9999,2026-06-01,0
4909,4909,Professional,2999,2026-01-03,0
4910,4910,Professional,2999,2025-05-28,0
4911,4911,Professional,2999,2025-09-07,0
4912,4912,Starter,999,2025-11-22,1
4913,4913,Starter,999,2025-03-08,1
4914,4914,Starter,999,2025-11-29,0
4915,4915,Starter,999,2025-09-16,1
4916,4916,Starter,999,2026-02-20,0
4917,4917,Starter,999,2024-08-07,0
4918,4918,Starter,999,2024-07-17,0
4919,4919,Starter,999,2024-09-24,0
4920,4920,Professional,2999,2025-02-12,0
4921,4921,Professional,2999,2026-05-18,1
4922,4922,Starter,999,2024-11-10,0
4923,4923,Starter,999,2026-04-11,0
4924,4924,Professional,2999,2026-02-01,0
4925,4925,Enterprise,9999,2026-06-15,0
4926,4926,Starter,999,2025-05-13,1
4927,4927,Starter,999,2024-08-27,1
4928,4928,Professional,2999,2025-11-02,0
4929,4929,Starter,999,2025-01-03,0
4930,4930,Professional,2999,2024-11-07,0
4931,4931,Starter,999,2026-01-02,0
4932,4932,Professional,2999,2024-10-11,0
4933,4933,Professional,2999,2025-11-18,0
4934,4934,Professional,2999,2024-08-07,0
4935,4935,Starter,999,2025-11-22,0
4936,4936,Professional,2999,2025-02-27,0
4937,4937,Starter,999,2025-02-01,0
4938,4938,Professional,2999,2025-03-17,1
4939,4939,Starter,999,2024-07-20,1
4940,4940,Starter,999,2025-05-20,1
4941,4941,Starter,999,2024-09-16,1
4942,4942,Starter,999,2025-08-03,1
4943,4943,Professional,2999,2025-05-08,0
4944,4944,Starter,999,2024-07-16,0
4945,4945,Starter,999,2026-03-24,0
4946,4946,Professional,2999,2025-12-04,0
4947,4947,Enterprise,9999,2024-12-12,1
4948,4948,Starter,999,2024-07-14,0
4949,4949,Enterprise,9999,2026-02-08,0
4950,4950,Professional,2999,2025-09-03,0
