ticket_id,user_id,ticket_text,created_date,resolved_date
8196,1750,Need export functionality,2026-03-25,2026-03-27
8197,4666,Data sync problem,2026-02-04,2026-02-06
8198,4949,Application crashes frequently,2025-12-22,2025-12-28
8199,1953,Unable to login,2025-12-17,2025-12-24
8200,4185,Data sync problem,2026-02-28,2026-03-05
8201,4828,Unable to login,2026-06-16,2026-06-19
8202,944,Need export functionality,2026-05-26,2026-05-30
8203,2398,Application crashes frequently,2025-07-14,2025-07-15
8204,1442,Unable to login,2025-12-02,2025-12-03
8205,1185,Feature request for automation,2026-04-08,2026-04-17
8206,1504,Analytics report incorrect,2026-04-03,2026-04-12
8207,3444,Feature request for automation,2026-04-23,2026-04-30
8208,919,Analytics report incorrect,2026-05-20,2026-05-26
8209,3258,Integration not working,2026-05-10,2026-05-20
8210,754,Integration not working,2025-06-23,2025-06-27
8211,1043,Integration not working,2025-09-29,2025-10-07
8212,673,Feature request for automation,2026-05-06,2026-05-12
8213,2948,Integration not working,2026-02-07,2026-02-17
8214,1660,Payment failed unexpectedly,2025-08-26,2025-08-28
8215,3275,Payment failed unexpectedly,2025-09-14,2025-09-20
8216,680,Dashboard loads slowly,2026-03-05,2026-03-14
8217,4196,Unable to login,2025-10-13,2025-10-18
8218,3606,Feature request for automation,2026-06-19,2026-06-28
8219,358,Need export functionality,2026-04-07,2026-04-15
8220,3374,Need export functionality,2026-04-01,2026-04-07
8221,1496,Billing issue detected,2026-05-14,2026-05-22
8222,2959,Integration not working,2026-01-20,2026-01-27
8223,4314,Need export functionality,2025-10-31,2025-11-10
8224,3986,Analytics report incorrect,2025-11-20,2025-11-28
8225,4372,Feature request for automation,2025-09-14,2025-09-20
8226,2827,Feature request for automation,2026-01-29,2026-02-06
8227,4396,Payment failed unexpectedly,2026-01-22,2026-01-23
8228,4936,Feature request for automation,2026-05-26,2026-06-04
8229,2033,Billing issue detected,2026-04-21,2026-05-01
8230,1915,Application crashes frequently,2025-07-13,2025-07-15
8231,1441,Need export functionality,2026-04-11,2026-04-15
8232,353,Analytics report incorrect,2026-05-17,2026-05-18
8233,703,Feature request for automation,2026-06-20,2026-06-27
8234,3262,Need export functionality,2026-01-12,2026-01-20
8235,3235,Unable to login,2026-01-09,2026-01-16
8236,2719,Unable to login,2026-04-03,2026-04-09
8237,3578,Need export functionality,2026-05-10,2026-05-16
8238,2106,Data sync problem,2025-12-31,2026-01-05
8239,4794,Billing issue detected,2026-03-02,2026-03-10
8240,909,Feature request for automation,2026-04-25,2026-04-26
8241,2509,Billing issue detected,2025-07-29,2025-08-05
8242,4904,Payment failed unexpectedly,2025-07-27,2025-07-31
8243,1556,Feature request for automation,2026-02-04,2026-02-14
8244,1219,Application crashes frequently,2026-06-17,2026-06-23
8245,4004,Unable to login,2025-10-09,2025-10-12
8246,1805,Feature request for automation,2025-08-14,2025-08-16
8247,3901,Analytics report incorrect,2025-12-27,2026-01-05
8248,4394,Need export functionality,2026-03-03,2026-03-07
8249,2966,Analytics report incorrect,2025-12-02,2025-12-09
8250,645,Data sync problem,2026-01-15,2026-01-25
8251,3322,Unable to login,2025-07-03,2025-07-08
8252,744,Data sync problem,2025-11-06,2025-11-13
8253,195,Application crashes frequently,2025-07-31,2025-08-02
8254,476,Analytics report incorrect,2025-12-04,2025-12-05
8255,1831,Integration not working,2025-07-02,2025-07-07
8256,3212,Data sync problem,2025-12-24,2025-12-27
8257,1030,Dashboard loads slowly,2026-05-02,2026-05-08
8258,4909,Integration not working,2026-02-19,2026-02-20
8259,4829,Billing issue detected,2025-08-24,2025-08-31
8260,1333,Dashboard loads slowly,2025-09-12,2025-09-17
8261,1937,Payment failed unexpectedly,2026-01-23,2026-01-27
8262,1261,Data sync problem,2026-06-14,2026-06-21
8263,2984,Feature request for automation,2026-05-27,2026-06-04
8264,1498,Integration not working,2026-03-22,2026-03-29
8265,2782,Dashboard loads slowly,2025-10-24,2025-10-26
8266,1444,Application crashes frequently,2026-01-21,2026-01-24
8267,2852,Unable to login,2025-06-24,2025-06-30
8268,4187,Application crashes frequently,2025-09-17,2025-09-26
8269,4353,Unable to login,2025-11-28,2025-12-08
8270,4257,Integration not working,2026-06-04,2026-06-14
8271,2342,Application crashes frequently,2025-09-24,2025-09-26
8272,406,Need export functionality,2026-06-12,2026-06-19
8273,2127,Integration not working,2026-04-30,2026-05-02
8274,2746,Dashboard loads slowly,2026-01-16,2026-01-20
8275,355,Analytics report incorrect,2025-12-11,2025-12-13
8276,3482,Dashboard loads slowly,2025-09-06,2025-09-14
8277,1122,Payment failed unexpectedly,2026-04-14,2026-04-24
8278,992,Analytics report incorrect,2025-10-05,2025-10-08
8279,3631,Analytics report incorrect,2025-07-30,2025-07-31
8280,2609,Feature request for automation,2025-11-18,2025-11-19
8281,2043,Integration not working,2026-06-14,2026-06-15
8282,2306,Feature request for automation,2026-05-14,2026-05-23
8283,2199,Billing issue detected,2026-01-21,2026-01-22
8284,1709,Billing issue detected,2025-09-22,2025-10-01
8285,3256,Feature request for automation,2025-09-26,2025-10-05
8286,4314,Feature request for automation,2026-05-09,2026-05-16
8287,4917,Application crashes frequently,2026-02-08,2026-02-11
8288,2402,Dashboard loads slowly,2026-01-02,2026-01-11
8289,3026,Analytics report incorrect,2025-07-20,2025-07-30
8290,3269,Integration not working,2025-11-03,2025-11-10
8291,2659,Analytics report incorrect,2026-03-21,2026-03-28
8292,2156,Analytics report incorrect,2026-05-11,2026-05-20
8293,127,Payment failed unexpectedly,2026-04-25,2026-05-01
8294,4013,Unable to login,2026-01-11,2026-01-19
8295,1092,Unable to login,2025-12-18,2025-12-27
8296,2381,Data sync problem,2025-08-09,2025-08-13
8297,1182,Integration not working,2025-11-04,2025-11-08
8298,2842,Application crashes frequently,2026-03-17,2026-03-23
8299,4754,Need export functionality,2025-08-18,2025-08-20
8300,1144,Application crashes frequently,2026-04-13,2026-04-18
8301,1167,Application crashes frequently,2026-06-13,2026-06-15
8302,3780,Analytics report incorrect,2026-01-16,2026-01-23
8303,1313,Data sync problem,2025-09-08,2025-09-15
8304,2779,Need export functionality,2025-07-27,2025-07-28
8305,2903,Unable to login,2026-03-27,2026-03-31
8306,3565,Dashboard loads slowly,2025-07-12,2025-07-19
8307,4107,Data sync problem,2025-10-04,2025-10-06
8308,3183,Payment failed unexpectedly,2026-04-09,2026-04-11
8309,1034,Data sync problem,2026-05-18,2026-05-24
8310,803,Data sync problem,2026-03-26,2026-04-01
8311,127,Analytics report incorrect,2026-05-21,2026-05-28
8312,3670,Need export functionality,2025-08-23,2025-08-26
8313,4678,Integration not working,2025-07-25,2025-07-29
8314,3804,Unable to login,2025-09-28,2025-10-07
8315,2668,Dashboard loads slowly,2026-06-08,2026-06-10
8316,4267,Integration not working,2026-05-08,2026-05-17
8317,327,Integration not working,2026-05-21,2026-05-23
8318,193,Unable to login,2026-05-06,2026-05-08
8319,2282,Feature request for automation,2026-05-18,2026-05-20
8320,1194,Data sync problem,2026-03-19,2026-03-27
8321,2369,Data sync problem,2026-02-02,2026-02-08
8322,2412,Need export functionality,2026-05-16,2026-05-25
8323,2723,Integration not working,2026-05-16,2026-05-17
8324,4038,Application crashes frequently,2025-08-02,2025-08-06
8325,3003,Feature request for automation,2026-03-30,2026-04-09
8326,3239,Payment failed unexpectedly,2025-12-03,2025-12-10
8327,1663,Billing issue detected,2025-11-28,2025-11-29
8328,4954,Dashboard loads slowly,2026-03-19,2026-03-23
8329,563,Dashboard loads slowly,2025-12-22,2025-12-25
8330,29,Data sync problem,2025-07-14,2025-07-22
8331,3508,Integration not working,2026-04-29,2026-05-09
8332,2527,Dashboard loads slowly,2025-12-02,2025-12-09
8333,1507,Analytics report incorrect,2025-07-26,2025-07-31
8334,1269,Need export functionality,2026-03-10,2026-03-13
8335,1121,Feature request for automation,2025-06-24,2025-07-04
8336,4820,Data sync problem,2025-07-14,2025-07-19
8337,1581,Dashboard loads slowly,2026-03-07,2026-03-15
8338,4792,Dashboard loads slowly,2025-07-01,2025-07-02
8339,242,Feature request for automation,2025-06-25,2025-07-01
8340,2238,Payment failed unexpectedly,2025-08-29,2025-09-03
8341,318,Dashboard loads slowly,2026-01-28,2026-02-02
8342,1893,Data sync problem,2026-01-05,2026-01-11
8343,4919,Payment failed unexpectedly,2026-02-11,2026-02-16
8344,4879,Data sync problem,2025-09-11,2025-09-12
8345,3939,Dashboard loads slowly,2026-03-25,2026-03-30
8346,2599,Unable to login,2026-05-06,2026-05-12
8347,2669,Payment failed unexpectedly,2025-11-26,2025-12-05
8348,706,Billing issue detected,2026-04-28,2026-05-05
8349,2558,Feature request for automation,2026-03-16,2026-03-26
8350,505,Feature request for automation,2026-01-30,2026-02-04
8351,2119,Payment failed unexpectedly,2025-11-11,2025-11-15
8352,3081,Billing issue detected,2026-05-17,2026-05-24
8353,4950,Feature request for automation,2026-05-24,2026-06-03
8354,2695,Integration not working,2025-10-09,2025-10-19
8355,2072,Integration not working,2026-06-08,2026-06-14
8356,3183,Need export functionality,2026-05-01,2026-05-08
8357,4468,Feature request for automation,2026-01-05,2026-01-07
8358,98,Payment failed unexpectedly,2026-06-04,2026-06-07
8359,3102,Billing issue detected,2025-12-23,2025-12-30
8360,4967,Application crashes frequently,2025-09-22,2025-09-25
8361,1485,Data sync problem,2026-01-01,2026-01-05
8362,3585,Billing issue detected,2025-12-08,2025-12-09
8363,3395,Dashboard loads slowly,2025-10-15,2025-10-24
8364,2963,Application crashes frequently,2026-04-26,2026-04-28
8365,1166,Application crashes frequently,2026-03-02,2026-03-05
8366,4682,Analytics report incorrect,2026-05-15,2026-05-18
8367,4636,Integration not working,2026-04-15,2026-04-19
8368,4476,Analytics report incorrect,2026-01-11,2026-01-14
8369,2471,Feature request for automation,2026-03-01,2026-03-05
8370,1966,Dashboard loads slowly,2025-12-22,2026-01-01
8371,3774,Unable to login,2025-07-18,2025-07-26
8372,1366,Need export functionality,2026-05-18,2026-05-22
8373,1766,Integration not working,2025-12-27,2026-01-05
8374,3006,Data sync problem,2026-03-05,2026-03-10
8375,3009,Data sync problem,2025-08-20,2025-08-29
8376,867,Integration not working,2026-06-02,2026-06-07
8377,2622,Feature request for automation,2025-11-19,2025-11-23
8378,4293,Dashboard loads slowly,2026-05-28,2026-06-07
8379,3714,Analytics report incorrect,2025-12-13,2025-12-20
8380,1205,Dashboard loads slowly,2025-10-07,2025-10-10
8381,4773,Dashboard loads slowly,2026-06-04,2026-06-13
8382,4389,Unable to login,2026-05-18,2026-05-24
8383,1200,Billing issue detected,2025-10-20,2025-10-21
8384,4209,Unable to login,2025-10-30,2025-11-04
8385,4181,Payment failed unexpectedly,2025-09-07,2025-09-17
8386,4367,Feature request for automation,2026-02-18,2026-02-27
8387,3469,Need export functionality,2026-03-08,2026-03-13
8388,3173,Unable to login,2025-12-24,2026-01-03
8389,3575,Application crashes frequently,2025-07-16,2025-07-24
8390,3251,Payment failed unexpectedly,2026-06-10,2026-06-12
8391,4618,Analytics report incorrect,2025-09-21,2025-09-28
8392,4921,Billing issue detected,2025-08-01,2025-08-10
8393,3630,Analytics report incorrect,2025-12-07,2025-12-15
8394,1778,Unable to login,2026-03-18,2026-03-21
8395,3273,Integration not working,2025-12-02,2025-12-09
8396,1522,Analytics report incorrect,2026-04-08,2026-04-12
8397,2772,Dashboard loads slowly,2026-03-05,2026-03-15
8398,3956,Unable to login,2025-11-09,2025-11-13
8399,3284,Feature request for automation,2026-03-23,2026-03-30
8400,1544,Feature request for automation,2025-11-23,2025-11-29
8401,3337,Data sync problem,2026-01-31,2026-02-05
8402,3363,Integration not working,2026-03-31,2026-04-09
8403,2106,Feature request for automation,2026-04-10,2026-04-13
8404,3163,Payment failed unexpectedly,2025-09-19,2025-09-29
8405,902,Feature request for automation,2026-02-22,2026-02-27
8406,1271,Payment failed unexpectedly,2026-05-29,2026-06-05
8407,4960,Application crashes frequently,2025-10-01,2025-10-08
8408,2860,Data sync problem,2025-11-24,2025-12-03
8409,4422,Dashboard loads slowly,2025-10-11,2025-10-12
8410,2376,Integration not working,2025-09-20,2025-09-28
8411,3952,Integration not working,2026-05-05,2026-05-12
8412,1208,Dashboard loads slowly,2025-12-25,2025-12-28
8413,1249,Need export functionality,2025-12-16,2025-12-24
8414,928,Billing issue detected,2026-03-12,2026-03-22
8415,2884,Integration not working,2025-07-09,2025-07-12
8416,4176,Dashboard loads slowly,2025-08-24,2025-08-31
8417,4892,Feature request for automation,2026-03-06,2026-03-16
8418,3950,Analytics report incorrect,2026-04-24,2026-04-28
8419,3857,Integration not working,2025-11-16,2025-11-21
8420,2884,Data sync problem,2026-04-23,2026-04-24
8421,4463,Analytics report incorrect,2025-11-21,2025-11-25
8422,4340,Analytics report incorrect,2025-11-29,2025-12-04
8423,1783,Application crashes frequently,2025-08-16,2025-08-26
8424,1329,Integration not working,2026-03-24,2026-03-25
8425,596,Integration not working,2026-03-15,2026-03-21
8426,1625,Application crashes frequently,2026-06-21,2026-06-26
8427,3975,Need export functionality,2026-02-25,2026-03-05
8428,2517,Need export functionality,2025-11-14,2025-11-20
8429,4019,Payment failed unexpectedly,2026-06-20,2026-06-21
8430,2062,Integration not working,2026-01-22,2026-01-26
8431,3747,Feature request for automation,2026-03-08,2026-03-12
8432,2876,Billing issue detected,2025-07-21,2025-07-26
8433,4337,Unable to login,2025-09-02,2025-09-10
8434,245,Data sync problem,2026-05-11,2026-05-12
8435,1727,Analytics report incorrect,2026-03-08,2026-03-16
8436,777,Billing issue detected,2026-01-07,2026-01-09
8437,2204,Application crashes frequently,2026-01-31,2026-02-05
8438,1513,Integration not working,2026-02-17,2026-02-24
8439,3657,Payment failed unexpectedly,2026-02-12,2026-02-16
8440,4904,Unable to login,2026-04-30,2026-05-05
8441,2594,Data sync problem,2025-10-26,2025-11-03
8442,2539,Unable to login,2026-02-12,2026-02-17
8443,408,Need export functionality,2026-04-22,2026-04-30
8444,3714,Unable to login,2026-01-29,2026-02-03
8445,4193,Application crashes frequently,2026-01-14,2026-01-17
8446,2944,Analytics report incorrect,2025-09-21,2025-09-26
8447,1465,Data sync problem,2025-06-26,2025-07-04
8448,4043,Data sync problem,2026-03-20,2026-03-28
8449,1659,Billing issue detected,2026-03-09,2026-03-11
8450,4758,Need export functionality,2026-01-21,2026-01-31
8451,2305,Billing issue detected,2025-07-17,2025-07-19
8452,814,Application crashes frequently,2025-12-17,2025-12-26
8453,986,Data sync problem,2026-05-18,2026-05-25
8454,636,Application crashes frequently,2026-05-17,2026-05-22
8455,4180,Payment failed unexpectedly,2025-12-25,2026-01-02
8456,1482,Feature request for automation,2025-12-23,2026-01-01
8457,4894,Data sync problem,2026-06-23,2026-06-25
8458,4240,Dashboard loads slowly,2025-07-22,2025-07-23
8459,4313,Feature request for automation,2025-11-11,2025-11-21
8460,575,Analytics report incorrect,2026-04-23,2026-04-25
8461,4299,Billing issue detected,2026-04-07,2026-04-12
8462,175,Unable to login,2025-06-23,2025-07-03
8463,1199,Analytics report incorrect,2025-11-21,2025-11-27
8464,4668,Application crashes frequently,2025-09-04,2025-09-07
8465,1420,Data sync problem,2025-08-28,2025-09-04
8466,2918,Data sync problem,2025-12-10,2025-12-11
8467,3916,Integration not working,2026-06-06,2026-06-08
8468,1720,Billing issue detected,2025-06-25,2025-07-03
8469,2317,Application crashes frequently,2026-03-25,2026-04-04
8470,742,Billing issue detected,2026-04-11,2026-04-16
8471,3979,Unable to login,2026-03-18,2026-03-23
8472,2729,Integration not working,2026-04-30,2026-05-06
8473,2308,Need export functionality,2026-04-07,2026-04-14
8474,2558,Analytics report incorrect,2025-07-10,2025-07-19
8475,3063,Integration not working,2025-08-12,2025-08-17
8476,1696,Analytics report incorrect,2026-06-20,2026-06-23
8477,2780,Analytics report incorrect,2026-01-05,2026-01-09
8478,2206,Billing issue detected,2025-10-24,2025-10-25
8479,2538,Unable to login,2026-04-06,2026-04-16
8480,3652,Application crashes frequently,2025-11-08,2025-11-14
8481,2717,Need export functionality,2026-05-18,2026-05-20
8482,67,Payment failed unexpectedly,2026-03-29,2026-04-04
