user_id,plan_type,monthly_revenue,churn_probability,risk_level,segment,recommendation
4319,Professional,2999,0.0,Low,Normal Users,No Action Needed
4320,Starter,999,0.3206666666666666,Low,At-Risk Users,No Action Needed
4321,Professional,2999,0.2136150793650794,Low,At-Risk Users,No Action Needed
4322,Starter,999,0.5429761904761904,Medium,Normal Users,Email Engagement Campaign
4323,Starter,999,0.02,Low,At-Risk Users,No Action Needed
4324,Starter,999,0.2427709235209235,Low,At-Risk Users,No Action Needed
4325,Starter,999,0.2842817460317459,Low,At-Risk Users,No Action Needed
4326,Professional,2999,0.054047619047619,Low,At-Risk Users,No Action Needed
4327,Professional,2999,0.3857142857142857,Low,At-Risk Users,No Action Needed
4328,Starter,999,0.3005,Low,At-Risk Users,No Action Needed
4329,Starter,999,0.02,Low,Normal Users,No Action Needed
4330,Professional,2999,0.1,Low,At-Risk Users,No Action Needed
4331,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4332,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4333,Professional,2999,0.1233333333333333,Low,At-Risk Users,No Action Needed
4334,Starter,999,0.1680229378464672,Low,At-Risk Users,No Action Needed
4335,Starter,999,0.5068214285714288,Medium,At-Risk Users,Provide Product Training
4336,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4337,Starter,999,0.5304246031746032,Medium,Normal Users,Email Engagement Campaign
4338,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4339,Professional,2999,0.06,Low,Normal Users,No Action Needed
4340,Professional,2999,0.04,Low,Normal Users,No Action Needed
4341,Professional,2999,0.005,Low,At-Risk Users,No Action Needed
4342,Professional,2999,0.07,Low,At-Risk Users,No Action Needed
4343,Starter,999,0.3412857142857142,Low,At-Risk Users,No Action Needed
4344,Starter,999,0.6409999999999999,Medium,At-Risk Users,Provide Product Training
4345,Professional,2999,0.0,Low,Normal Users,No Action Needed
4346,Professional,2999,0.015,Low,Normal Users,No Action Needed
4347,Starter,999,0.5235,Medium,At-Risk Users,Provide Product Training
4348,Starter,999,0.0663333333333333,Low,At-Risk Users,No Action Needed
4349,Starter,999,0.3406190476190476,Low,At-Risk Users,No Action Needed
4350,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4351,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4352,Professional,2999,0.4180476190476191,Low,At-Risk Users,No Action Needed
4353,Starter,999,0.3217936703819056,Low,At-Risk Users,No Action Needed
4354,Professional,2999,0.5118333333333333,Medium,At-Risk Users,Provide Product Training
4355,Starter,999,0.265,Low,At-Risk Users,No Action Needed
4356,Starter,999,0.4221349206349207,Low,At-Risk Users,No Action Needed
4357,Starter,999,0.3327380952380951,Low,Normal Users,No Action Needed
4358,Starter,999,0.5131666666666665,Medium,Normal Users,Email Engagement Campaign
4359,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
4360,Starter,999,0.15,Low,Normal Users,No Action Needed
4361,Starter,999,0.558281746031746,Medium,At-Risk Users,Provide Product Training
4362,Starter,999,0.0027272727272727,Low,At-Risk Users,No Action Needed
4363,Professional,2999,0.62,Medium,Normal Users,Email Engagement Campaign
4364,Starter,999,0.7526349206349207,Medium,At-Risk Users,Provide Product Training
4365,Professional,2999,0.063047619047619,Low,At-Risk Users,No Action Needed
4366,Professional,2999,0.0233333333333333,Low,Normal Users,No Action Needed
4367,Starter,999,0.01,Low,Normal Users,No Action Needed
4368,Enterprise,9999,0.02,Low,Power Users,Upsell Enterprise Plan
4369,Starter,999,0.948095238095238,High,Normal Users,Offer 20% Discount
4370,Starter,999,0.018,Low,Normal Users,No Action Needed
4371,Starter,999,0.07,Low,At-Risk Users,No Action Needed
4372,Enterprise,9999,0.4556666666666665,Low,Power Users,Upsell Enterprise Plan
4373,Starter,999,0.2112142857142856,Low,At-Risk Users,No Action Needed
4374,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4375,Professional,2999,0.03,Low,Normal Users,No Action Needed
4376,Starter,999,0.3326666666666666,Low,At-Risk Users,No Action Needed
4377,Starter,999,0.383797619047619,Low,At-Risk Users,No Action Needed
4378,Starter,999,0.2032579365079365,Low,At-Risk Users,No Action Needed
4379,Professional,2999,0.3857142857142857,Low,At-Risk Users,No Action Needed
4380,Starter,999,0.91,High,Normal Users,Offer 20% Discount
4381,Professional,2999,0.0,Low,Normal Users,No Action Needed
4382,Starter,999,0.0123333333333333,Low,At-Risk Users,No Action Needed
4383,Starter,999,0.09,Low,Normal Users,No Action Needed
4384,Professional,2999,0.4847023809523809,Low,Normal Users,No Action Needed
4385,Professional,2999,0.0240238095238095,Low,At-Risk Users,No Action Needed
4386,Professional,2999,0.6,Medium,Normal Users,Email Engagement Campaign
4387,Starter,999,0.5311666666666667,Medium,At-Risk Users,Provide Product Training
4388,Starter,999,0.1241666666666666,Low,At-Risk Users,No Action Needed
4389,Starter,999,0.1786666666666666,Low,Normal Users,No Action Needed
4390,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4391,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4392,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4393,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
4394,Starter,999,0.3492857142857142,Low,At-Risk Users,No Action Needed
4395,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
4396,Starter,999,0.67,Medium,Normal Users,Email Engagement Campaign
4397,Starter,999,0.3875753968253967,Low,Normal Users,No Action Needed
4398,Professional,2999,0.1,Low,Normal Users,No Action Needed
4399,Enterprise,9999,0.04,Low,Power Users,Upsell Enterprise Plan
4400,Starter,999,0.2755992063492061,Low,At-Risk Users,No Action Needed
4401,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
4402,Starter,999,0.02,Low,At-Risk Users,No Action Needed
4403,Professional,2999,0.69,Medium,Normal Users,Email Engagement Campaign
4404,Starter,999,0.6256309523809522,Medium,At-Risk Users,Provide Product Training
4405,Starter,999,0.3620457875457875,Low,At-Risk Users,No Action Needed
4406,Professional,2999,0.0313809523809523,Low,At-Risk Users,No Action Needed
4407,Starter,999,0.3525911033411034,Low,At-Risk Users,No Action Needed
4408,Starter,999,0.1316939226718301,Low,At-Risk Users,No Action Needed
4409,Starter,999,0.3293690476190476,Low,Normal Users,No Action Needed
4410,Enterprise,9999,0.0166666666666666,Low,Power Users,Upsell Enterprise Plan
4411,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4412,Professional,2999,0.0,Low,Normal Users,No Action Needed
4413,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4414,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
4415,Professional,2999,0.5960357142857142,Medium,Normal Users,Email Engagement Campaign
4416,Starter,999,0.03,Low,At-Risk Users,No Action Needed
4417,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4418,Professional,2999,0.5067499999999999,Medium,At-Risk Users,Provide Product Training
4419,Professional,2999,0.1001666666666666,Low,Normal Users,No Action Needed
4420,Starter,999,0.0199999999999999,Low,Normal Users,No Action Needed
4421,Professional,2999,0.052,Low,Normal Users,No Action Needed
4422,Starter,999,0.07,Low,Normal Users,No Action Needed
4423,Professional,2999,0.3723571428571427,Low,Normal Users,No Action Needed
4424,Starter,999,0.0025,Low,At-Risk Users,No Action Needed
4425,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4426,Starter,999,0.3804267399267399,Low,At-Risk Users,No Action Needed
4427,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4428,Starter,999,0.68,Medium,Normal Users,Email Engagement Campaign
4429,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4430,Starter,999,0.3475331890331889,Low,At-Risk Users,No Action Needed
4431,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4432,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4433,Starter,999,0.22,Low,Normal Users,No Action Needed
4434,Professional,2999,0.0,Low,Normal Users,No Action Needed
4435,Professional,2999,0.2338214285714285,Low,At-Risk Users,No Action Needed
4436,Starter,999,0.1591071428571428,Low,Normal Users,No Action Needed
4437,Starter,999,0.6691428571428569,Medium,Normal Users,Email Engagement Campaign
4438,Starter,999,0.4181666666666668,Low,Normal Users,No Action Needed
4439,Starter,999,0.09,Low,At-Risk Users,No Action Needed
4440,Professional,2999,0.06,Low,Normal Users,No Action Needed
4441,Starter,999,0.0,Low,Normal Users,No Action Needed
4442,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4443,Enterprise,9999,0.3797619047619047,Low,Power Users,Upsell Enterprise Plan
4444,Starter,999,0.4229693362193359,Low,At-Risk Users,No Action Needed
4445,Enterprise,9999,0.3657896825396824,Low,Power Users,Upsell Enterprise Plan
4446,Starter,999,0.2193542568542567,Low,At-Risk Users,No Action Needed
4447,Starter,999,0.2741031746031745,Low,At-Risk Users,No Action Needed
4448,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4449,Professional,2999,0.063047619047619,Low,At-Risk Users,No Action Needed
4450,Professional,2999,0.01,Low,Normal Users,No Action Needed
4451,Starter,999,0.1762720057720057,Low,At-Risk Users,No Action Needed
4452,Starter,999,0.2805079365079364,Low,Normal Users,No Action Needed
4453,Starter,999,0.0796547619047619,Low,Normal Users,No Action Needed
4454,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4455,Starter,999,0.3301666666666666,Low,At-Risk Users,No Action Needed
4456,Starter,999,0.1362052392052391,Low,At-Risk Users,No Action Needed
4457,Starter,999,0.01,Low,Normal Users,No Action Needed
4458,Professional,2999,0.232095238095238,Low,At-Risk Users,No Action Needed
4459,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4460,Starter,999,0.165876984126984,Low,At-Risk Users,No Action Needed
4461,Starter,999,0.2184404761904762,Low,At-Risk Users,No Action Needed
4462,Starter,999,0.3804267399267399,Low,At-Risk Users,No Action Needed
4463,Starter,999,0.1108333333333333,Low,Normal Users,No Action Needed
4464,Starter,999,0.0,Low,Normal Users,No Action Needed
4465,Starter,999,0.6833333333333335,Medium,Normal Users,Email Engagement Campaign
4466,Professional,2999,0.0166666666666666,Low,At-Risk Users,No Action Needed
4467,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4468,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4469,Enterprise,9999,0.02,Low,Power Users,Upsell Enterprise Plan
4470,Professional,2999,0.0,Low,Normal Users,No Action Needed
4471,Starter,999,0.2043660130718952,Low,At-Risk Users,No Action Needed
4472,Professional,2999,0.5444523809523809,Medium,Normal Users,Email Engagement Campaign
4473,Professional,2999,0.002,Low,Normal Users,No Action Needed
4474,Professional,2999,0.08675,Low,At-Risk Users,No Action Needed
4475,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4476,Starter,999,0.3003333333333333,Low,At-Risk Users,No Action Needed
4477,Professional,2999,0.0,Low,Normal Users,No Action Needed
4478,Starter,999,0.3735,Low,At-Risk Users,No Action Needed
4479,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4480,Enterprise,9999,0.03,Low,Power Users,Upsell Enterprise Plan
4481,Enterprise,9999,0.02,Low,Power Users,Upsell Enterprise Plan
4482,Starter,999,0.5516111111111112,Medium,At-Risk Users,Provide Product Training
4483,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4484,Starter,999,0.2842817460317459,Low,At-Risk Users,No Action Needed
4485,Starter,999,0.4027023809523809,Low,At-Risk Users,No Action Needed
4486,Starter,999,0.5148759296259297,Medium,At-Risk Users,Provide Product Training
4487,Starter,999,0.0,Low,Normal Users,No Action Needed
4488,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
4489,Starter,999,0.3996666666666666,Low,At-Risk Users,No Action Needed
4490,Starter,999,0.3070158730158727,Low,At-Risk Users,No Action Needed
4491,Starter,999,0.8,High,Normal Users,Offer 20% Discount
4492,Starter,999,0.5591507936507937,Medium,At-Risk Users,Provide Product Training
4493,Professional,2999,0.0,Low,Normal Users,No Action Needed
4494,Professional,2999,0.2057142857142856,Low,Normal Users,No Action Needed
4495,Starter,999,0.01,Low,Normal Users,No Action Needed
4496,Starter,999,0.0123333333333333,Low,At-Risk Users,No Action Needed
4497,Starter,999,0.74,Medium,Normal Users,Email Engagement Campaign
4498,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4499,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4500,Starter,999,0.2305097402597402,Low,At-Risk Users,No Action Needed
4501,Professional,2999,0.02,Low,Normal Users,No Action Needed
4502,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4503,Starter,999,0.1701666666666667,Low,At-Risk Users,No Action Needed
4504,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4505,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4506,Starter,999,0.2304584859584859,Low,At-Risk Users,No Action Needed
4507,Starter,999,0.6047499999999999,Medium,Normal Users,Email Engagement Campaign
4508,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4509,Professional,2999,0.2246785714285714,Low,At-Risk Users,No Action Needed
4510,Starter,999,0.8633333333333334,High,Normal Users,Offer 20% Discount
4511,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4512,Starter,999,0.68,Medium,Normal Users,Email Engagement Campaign
4513,Starter,999,0.09,Low,Normal Users,No Action Needed
4514,Starter,999,0.4486880896880894,Low,At-Risk Users,No Action Needed
4515,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4516,Starter,999,0.01,Low,Normal Users,No Action Needed
4517,Starter,999,0.2228086358086357,Low,At-Risk Users,No Action Needed
4518,Starter,999,0.6666666666666665,Medium,Normal Users,Email Engagement Campaign
4519,Professional,2999,0.02,Low,At-Risk Users,No Action Needed
4520,Starter,999,0.5148759296259297,Medium,At-Risk Users,Provide Product Training
4521,Starter,999,0.4303333333333333,Low,At-Risk Users,No Action Needed
4522,Professional,2999,0.0,Low,Normal Users,No Action Needed
4523,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4524,Starter,999,0.15,Low,At-Risk Users,No Action Needed
4525,Professional,2999,0.56,Medium,At-Risk Users,Provide Product Training
4526,Starter,999,0.4905435675435677,Low,At-Risk Users,No Action Needed
4527,Starter,999,0.9391111111111112,High,At-Risk Users,Offer 20% Discount
4528,Starter,999,0.232126984126984,Low,Normal Users,No Action Needed
4529,Starter,999,0.630668831168831,Medium,At-Risk Users,Provide Product Training
4530,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4531,Starter,999,0.012,Low,Normal Users,No Action Needed
4532,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4533,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4534,Starter,999,0.6409999999999999,Medium,At-Risk Users,Provide Product Training
4535,Enterprise,9999,0.18,Low,Power Users,Upsell Enterprise Plan
4536,Professional,2999,0.2479880952380951,Low,At-Risk Users,No Action Needed
4537,Professional,2999,0.6455238095238096,Medium,At-Risk Users,Provide Product Training
4538,Starter,999,0.0034999999999999,Low,At-Risk Users,No Action Needed
4539,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4540,Starter,999,0.4649325396825398,Low,At-Risk Users,No Action Needed
4541,Professional,2999,0.01,Low,Normal Users,No Action Needed
4542,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4543,Professional,2999,0.07,Low,Normal Users,No Action Needed
4544,Professional,2999,0.232095238095238,Low,At-Risk Users,No Action Needed
4545,Starter,999,0.2128896389558153,Low,At-Risk Users,No Action Needed
4546,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4547,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4548,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4549,Professional,2999,0.58,Medium,Normal Users,Email Engagement Campaign
4550,Professional,2999,0.3081190476190475,Low,At-Risk Users,No Action Needed
4551,Starter,999,0.8544285714285713,High,Normal Users,Offer 20% Discount
4552,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
4553,Starter,999,0.0,Low,At-Risk Users,No Action Needed
4554,Starter,999,0.2648203463203462,Low,Normal Users,No Action Needed
4555,Professional,2999,0.029,Low,At-Risk Users,No Action Needed
4556,Starter,999,0.8169999999999998,High,At-Risk Users,Offer 20% Discount
4557,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
4558,Starter,999,0.5114963369963373,Medium,At-Risk Users,Provide Product Training
4559,Professional,2999,0.318595238095238,Low,At-Risk Users,No Action Needed
4560,Starter,999,0.03,Low,At-Risk Users,No Action Needed
4561,Starter,999,0.6239404761904761,Medium,At-Risk Users,Provide Product Training
4562,Starter,999,0.121047619047619,Low,At-Risk Users,No Action Needed
4563,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
4564,Starter,999,0.3327380952380951,Low,Normal Users,No Action Needed
